Date,Open,High,Low,Close,Adj Close,Volume
2021-03-12,48.93000030517578,49.90999984741211,48.93000030517578,49.83000183105469,48.58112716674805,320100
2021-03-15,49.79999923706055,49.900001525878906,48.470001220703125,48.83000183105469,47.6061897277832,211100
2021-03-16,48.66999816894531,48.9900016784668,47.38999938964844,47.61000061035156,46.41676330566406,261600
2021-03-17,47.63999938964844,48.2599983215332,46.869998931884766,47.869998931884766,46.67024612426758,261900
2021-03-18,47.88999938964844,48.79999923706055,46.40999984741211,46.95000076293945,45.7733039855957,272900
2021-03-19,46.7599983215332,47.130001068115234,45.7400016784668,46.380001068115234,45.217594146728516,591400
2021-03-22,46.790000915527344,47.15999984741211,46.0099983215332,46.939998626708984,45.76355743408203,239900
2021-03-23,46.130001068115234,46.83000183105469,43.66999816894531,44.040000915527344,42.93623733520508,325600
2021-03-24,44.59000015258789,45.75,44.349998474121094,44.40999984741211,43.29696273803711,260800
2021-03-25,43.7400016784668,46.619998931884766,43.650001525878906,46.25,45.090850830078125,244600
2021-03-26,47.0,47.43000030517578,45.9900016784668,46.7599983215332,45.58806610107422,220200
2021-03-29,46.91999816894531,48.20000076293945,45.20000076293945,45.22999954223633,44.096412658691406,315600
2021-03-30,45.130001068115234,47.36000061035156,45.130001068115234,47.099998474121094,45.9195442199707,269600
2021-03-31,47.150001525878906,47.779998779296875,46.689998626708984,47.220001220703125,46.03654098510742,405200
2021-04-01,47.47999954223633,48.15999984741211,46.66999816894531,48.13999938964844,46.93347930908203,304000
2021-04-05,48.900001525878906,49.15999984741211,47.529998779296875,48.25,47.04072570800781,414200
2021-04-06,45.97999954223633,46.88999938964844,43.68000030517578,46.0,44.84711456298828,1316300
2021-04-07,46.380001068115234,46.630001068115234,44.70000076293945,45.349998474121094,44.21340560913086,520500
2021-04-08,45.189998626708984,46.27000045776367,44.68000030517578,45.849998474121094,44.70087432861328,324900
2021-04-09,46.18000030517578,46.45000076293945,45.2400016784668,45.86000061035156,44.710628509521484,290600
2021-04-12,46.20000076293945,46.619998931884766,45.279998779296875,46.380001068115234,45.217594146728516,237800
2021-04-13,46.439998626708984,46.5,44.93000030517578,45.52000045776367,44.37914276123047,268300
2021-04-14,45.45000076293945,46.41999816894531,45.439998626708984,46.16999816894531,45.01285171508789,198300
2021-04-15,42.900001525878906,45.130001068115234,42.619998931884766,42.65999984741211,41.590824127197266,1086200
2021-04-16,43.22999954223633,44.13999938964844,42.59000015258789,43.79999923706055,42.70225143432617,1878600
2021-04-19,43.58000183105469,44.22999954223633,43.43000030517578,44.150001525878906,43.043479919433594,456500
2021-04-20,43.5,43.720001220703125,40.900001525878906,41.59000015258789,40.79713821411133,511700
2021-04-21,41.220001220703125,43.09000015258789,41.09000015258789,42.97999954223633,42.1606330871582,378200
2021-04-22,44.720001220703125,46.720001220703125,43.9900016784668,45.45000076293945,44.58354949951172,604900
2021-04-23,45.599998474121094,47.060001373291016,45.119998931884766,46.7599983215332,45.86857223510742,365400
2021-04-26,47.099998474121094,48.0,46.63999938964844,47.68000030517578,46.77103805541992,422100
2021-04-27,47.58000183105469,48.36000061035156,47.150001525878906,48.18000030517578,47.261505126953125,319400
2021-04-28,48.400001525878906,48.58000183105469,47.70000076293945,48.459999084472656,47.53616714477539,272100
2021-04-29,48.66999816894531,48.810001373291016,47.63999938964844,47.97999954223633,47.06531524658203,406800
2021-04-30,47.439998626708984,47.900001525878906,46.939998626708984,47.2400016784668,46.33942794799805,497500
2021-05-03,49.0,49.619998931884766,48.02000045776367,49.54999923706055,48.60538864135742,501100
2021-05-04,49.13999938964844,49.869998931884766,48.2599983215332,49.439998626708984,48.49748229980469,307000
2021-05-05,49.45000076293945,50.08000183105469,48.72999954223633,49.220001220703125,48.28168487548828,287000
2021-05-06,49.09000015258789,49.189998626708984,47.33000183105469,48.29999923706055,47.37921905517578,561000
2021-05-07,47.849998474121094,49.150001525878906,47.790000915527344,49.099998474121094,48.163963317871094,176700
2021-05-10,49.15999984741211,49.33000183105469,47.59000015258789,47.599998474121094,46.692562103271484,267600
2021-05-11,46.83000183105469,47.630001068115234,45.91999816894531,46.33000183105469,45.44677734375,309600
2021-05-12,46.06999969482422,46.56999969482422,44.720001220703125,44.90999984741211,44.0538444519043,271000
2021-05-13,45.13999938964844,46.16999816894531,45.13999938964844,45.689998626708984,44.818973541259766,182200
2021-05-14,46.029998779296875,47.150001525878906,45.41999816894531,46.970001220703125,46.07457733154297,290500
2021-05-17,46.61000061035156,46.90999984741211,45.560001373291016,46.099998474121094,45.22115707397461,163900
2021-05-18,46.060001373291016,46.22999954223633,45.29999923706055,45.38999938964844,44.52469253540039,215900
2021-05-19,44.65999984741211,45.529998779296875,44.11000061035156,45.369998931884766,44.505069732666016,256400
2021-05-20,45.47999954223633,46.08000183105469,44.709999084472656,45.95000076293945,45.07402038574219,380200
2021-05-21,46.29999923706055,46.970001220703125,45.56999969482422,46.560001373291016,45.67238998413086,252900
2021-05-24,47.0,47.83000183105469,46.279998779296875,47.5,46.5944709777832,310300
2021-05-25,47.4900016784668,48.099998474121094,43.810001373291016,43.939998626708984,43.10233688354492,605400
2021-05-26,43.9900016784668,44.540000915527344,43.369998931884766,43.880001068115234,43.04348373413086,296500
2021-05-27,44.439998626708984,44.959999084472656,44.09000015258789,44.25,43.40642547607422,395800
2021-05-28,44.439998626708984,44.58000183105469,43.349998474121094,44.40999984741211,43.56337356567383,272000
2021-06-01,45.22999954223633,47.4900016784668,44.75,47.27000045776367,46.36885452270508,419300
2021-06-02,47.7599983215332,48.220001220703125,47.040000915527344,47.709999084472656,46.80046081542969,330900
2021-06-03,47.45000076293945,47.720001220703125,46.25,46.88999938964844,45.99610137939453,437300
2021-06-04,47.04999923706055,47.04999923706055,45.790000915527344,46.29999923706055,45.41734313964844,240600
2021-06-07,46.31999969482422,47.13999938964844,45.9900016784668,46.25,45.3682975769043,346800
2021-06-08,46.630001068115234,47.54999923706055,45.93000030517578,47.27000045776367,46.36885452270508,319900
2021-06-09,47.5099983215332,48.119998931884766,47.0,48.09000015258789,47.173221588134766,312600
2021-06-10,48.369998931884766,48.5,47.11000061035156,47.279998779296875,46.378662109375,227700
2021-06-11,47.400001525878906,48.22999954223633,47.22999954223633,47.709999084472656,46.80046081542969,247300
2021-06-14,47.88999938964844,48.13999938964844,46.790000915527344,47.16999816894531,46.27075958251953,240100
2021-06-15,47.150001525878906,47.709999084472656,46.56999969482422,47.41999816894531,46.5159912109375,161700
2021-06-16,47.290000915527344,47.84000015258789,46.720001220703125,47.70000076293945,46.79065704345703,254200
2021-06-17,47.86000061035156,47.86000061035156,45.209999084472656,45.58000183105469,44.7110710144043,365700
2021-06-18,44.849998474121094,45.04999923706055,43.38999938964844,43.61000061035156,42.778629302978516,515600
2021-06-21,44.20000076293945,45.650001525878906,44.0099983215332,45.279998779296875,44.416786193847656,303900
2021-06-22,45.189998626708984,46.060001373291016,44.40999984741211,45.86000061035156,44.98573684692383,567200
2021-06-23,45.97999954223633,46.18000030517578,44.97999954223633,44.9900016784668,44.132320404052734,277400
2021-06-24,45.2599983215332,46.72999954223633,45.11000061035156,46.630001068115234,45.74105453491211,224300
2021-06-25,46.72999954223633,47.2400016784668,45.83000183105469,45.83000183105469,44.95630645751953,442900
2021-06-28,45.83000183105469,45.83000183105469,44.36000061035156,44.93000030517578,44.073463439941406,205900
2021-06-29,45.16999816894531,45.369998931884766,42.38999938964844,42.77000045776367,41.95464324951172,582600
2021-06-30,42.31999969482422,43.81999969482422,41.900001525878906,43.58000183105469,42.749202728271484,396800
2021-07-01,44.0,44.099998474121094,43.099998474121094,43.439998626708984,42.61186599731445,266600
2021-07-02,43.529998779296875,43.56999969482422,41.84000015258789,41.939998626708984,41.14046096801758,327200
2021-07-06,41.790000915527344,41.790000915527344,39.86000061035156,41.2400016784668,40.45381164550781,475800
2021-07-07,41.04999923706055,41.5,40.040000915527344,40.75,39.973148345947266,541100
2021-07-08,39.869998931884766,40.970001220703125,39.029998779296875,40.040000915527344,39.27668762207031,521000
2021-07-09,41.83000183105469,44.209999084472656,41.369998931884766,43.27000045776367,42.44511413574219,751400
2021-07-12,44.790000915527344,45.779998779296875,43.369998931884766,43.59000015258789,42.75900650024414,1046600
2021-07-13,43.220001220703125,43.65999984741211,42.84000015258789,43.060001373291016,42.239112854003906,400700
2021-07-14,43.29999923706055,43.86000061035156,42.529998779296875,43.33000183105469,42.503971099853516,374300
2021-07-15,42.75,43.7400016784668,42.619998931884766,43.04999923706055,42.22930145263672,361400
2021-07-16,43.54999923706055,43.630001068115234,40.869998931884766,40.939998626708984,40.15952682495117,493500
2021-07-19,42.119998931884766,42.119998931884766,39.66999816894531,40.04999923706055,39.286495208740234,744800
2021-07-20,40.04999923706055,42.41999816894531,39.75,41.97999954223633,41.1796989440918,404100
2021-07-21,42.619998931884766,43.439998626708984,42.47999954223633,42.9900016784668,42.170448303222656,238400
2021-07-22,42.959999084472656,42.959999084472656,41.83000183105469,41.90999984741211,41.11103439331055,207400
2021-07-23,42.5,42.75,42.02000045776367,42.209999084472656,41.40531921386719,229200
2021-07-26,43.25,44.04999923706055,42.7599983215332,43.400001525878906,42.5726318359375,318100
2021-07-27,42.58000183105469,42.70000076293945,41.7599983215332,42.40999984741211,41.861934661865234,237300
2021-07-28,42.4900016784668,43.22999954223633,41.66999816894531,43.02000045776367,42.46405029296875,260800
2021-07-29,43.560001373291016,44.029998779296875,43.11000061035156,43.470001220703125,42.90823745727539,131000
2021-07-30,43.09000015258789,43.86000061035156,42.380001068115234,42.79999923706055,42.24689483642578,284700
2021-08-02,43.060001373291016,44.06999969482422,41.959999084472656,42.040000915527344,41.4967155456543,196100
2021-08-03,42.38999938964844,43.529998779296875,41.970001220703125,43.20000076293945,42.6417236328125,250400
2021-08-04,42.849998474121094,43.279998779296875,42.2599983215332,42.279998779296875,41.73361587524414,206800
2021-08-05,42.63999938964844,43.13999938964844,42.43000030517578,42.88999938964844,42.335731506347656,271700
2021-08-06,43.36000061035156,44.04999923706055,43.13999938964844,43.56999969482422,43.00694274902344,166300
2021-08-09,43.220001220703125,44.02000045776367,43.0,43.5099983215332,42.94771957397461,262000
2021-08-10,43.599998474121094,44.959999084472656,43.529998779296875,44.84000015258789,44.26053237915039,437000
2021-08-11,44.869998931884766,46.349998474121094,44.150001525878906,46.31999969482422,45.721405029296875,268200
2021-08-12,46.29999923706055,46.4900016784668,45.150001525878906,45.36000061035156,44.77381134033203,175800
2021-08-13,45.15999984741211,45.52000045776367,44.54999923706055,45.060001373291016,44.47768783569336,146400
2021-08-16,44.470001220703125,45.310001373291016,43.790000915527344,44.38999938964844,43.81634521484375,162300
2021-08-17,44.0099983215332,44.27000045776367,43.27000045776367,43.95000076293945,43.38203430175781,293600
2021-08-18,44.0,44.150001525878906,42.68000030517578,42.77000045776367,42.217281341552734,401800
2021-08-19,41.869998931884766,42.5,40.86000061035156,41.16999816894531,40.63795852661133,305600
2021-08-20,41.02000045776367,41.72999954223633,40.75,41.599998474121094,41.062400817871094,182800
2021-08-23,42.02000045776367,43.099998474121094,41.86000061035156,43.0,42.44430923461914,148200
2021-08-24,43.25,43.779998779296875,42.720001220703125,43.25,42.691078186035156,143300
2021-08-25,43.47999954223633,44.08000183105469,43.060001373291016,43.54999923706055,42.98720169067383,150200
2021-08-26,44.15999984741211,44.720001220703125,43.91999816894531,43.959999084472656,43.391902923583984,188500
2021-08-27,44.02000045776367,45.7599983215332,44.02000045776367,45.2599983215332,44.67510223388672,192000
2021-08-30,45.52000045776367,45.52000045776367,44.36000061035156,44.439998626708984,43.86569595336914,225200
2021-08-31,44.81999969482422,45.40999984741211,43.810001373291016,44.099998474121094,43.53009033203125,215200
2021-09-01,44.27000045776367,44.45000076293945,43.529998779296875,44.08000183105469,43.510353088378906,165000
2021-09-02,44.380001068115234,45.70000076293945,44.08000183105469,45.18000030517578,44.59613800048828,216900
2021-09-03,45.0,45.59000015258789,44.689998626708984,44.88999938964844,44.30988693237305,169700
2021-09-07,44.79999923706055,45.34000015258789,44.599998474121094,45.060001373291016,44.47768783569336,197000
2021-09-08,44.689998626708984,45.27000045776367,43.709999084472656,44.119998931884766,43.549835205078125,271600
2021-09-09,43.79999923706055,44.66999816894531,43.41999816894531,43.470001220703125,42.90823745727539,420400
2021-09-10,43.689998626708984,43.810001373291016,43.34000015258789,43.439998626708984,42.878623962402344,177900
2021-09-13,43.97999954223633,43.97999954223633,42.34000015258789,43.59000015258789,43.02668762207031,366100
2021-09-14,43.689998626708984,43.689998626708984,42.599998474121094,42.75,42.197540283203125,180300
2021-09-15,42.540000915527344,43.5,42.459999084472656,43.34000015258789,42.7799186706543,249800
2021-09-16,43.380001068115234,43.380001068115234,42.27000045776367,42.77000045776367,42.217281341552734,223500
2021-09-17,42.97999954223633,43.08000183105469,41.619998931884766,41.86000061035156,41.31904220581055,756700
2021-09-20,40.61000061035156,41.52000045776367,40.099998474121094,41.349998474121094,40.81563186645508,295700
2021-09-21,41.5099983215332,41.650001525878906,40.38999938964844,40.90999984741211,40.38132095336914,222500
2021-09-22,41.4900016784668,42.599998474121094,41.4900016784668,42.2599983215332,41.713871002197266,309200
2021-09-23,42.470001220703125,43.63999938964844,42.470001220703125,43.15999984741211,42.60224151611328,162400
2021-09-24,43.02000045776367,43.59000015258789,42.7599983215332,42.959999084472656,42.404823303222656,133500
2021-09-27,43.15999984741211,45.31999969482422,43.119998931884766,44.15999984741211,43.589317321777344,293900
2021-09-28,44.290000915527344,44.47999954223633,43.70000076293945,43.810001373291016,43.24384307861328,196800
2021-09-29,44.130001068115234,44.130001068115234,43.20000076293945,43.720001220703125,43.155006408691406,159800
2021-09-30,43.939998626708984,44.060001373291016,42.88999938964844,42.9900016784668,42.43444061279297,135400
2021-10-01,43.099998474121094,44.349998474121094,42.75,44.16999816894531,43.599185943603516,331100
2021-10-04,44.08000183105469,44.619998931884766,43.040000915527344,44.060001373291016,43.4906120300293,338000
2021-10-05,44.29999923706055,44.77000045776367,43.650001525878906,44.25,43.67815399169922,163800
2021-10-06,43.439998626708984,43.880001068115234,42.84000015258789,43.81999969482422,43.25371170043945,144400
2021-10-07,44.209999084472656,45.68000030517578,44.040000915527344,44.68000030517578,44.10260009765625,392500
2021-10-08,44.66999816894531,45.189998626708984,43.959999084472656,44.02000045776367,43.45112991333008,161700
2021-10-11,44.02000045776367,44.77000045776367,43.790000915527344,43.810001373291016,43.24384307861328,95100
2021-10-12,43.810001373291016,44.970001220703125,43.13999938964844,44.95000076293945,44.369110107421875,582600
2021-10-13,45.33000183105469,45.33000183105469,44.369998931884766,44.9900016784668,44.40859603881836,252400
2021-10-14,45.349998474121094,45.68000030517578,44.47999954223633,45.61000061035156,45.02058029174805,282500
2021-10-15,45.849998474121094,47.54999923706055,45.810001373291016,46.7599983215332,46.15571594238281,624600
2021-10-18,46.439998626708984,46.849998474121094,46.25,46.59000015258789,45.9879150390625,313100
2021-10-19,46.63999938964844,46.720001220703125,45.869998931884766,46.459999084472656,45.859596252441406,270400
2021-10-20,46.5099983215332,47.7400016784668,46.0,47.720001220703125,47.10331344604492,403300
2021-10-21,47.65999984741211,47.65999984741211,45.689998626708984,46.27000045776367,45.67205047607422,306300
2021-10-22,46.290000915527344,46.540000915527344,45.540000915527344,45.61000061035156,45.02058029174805,155500
2021-10-25,45.66999816894531,46.72999954223633,45.599998474121094,46.65999984741211,46.057010650634766,339500
2021-10-26,46.16999816894531,46.16999816894531,42.75,43.04999923706055,42.49365997314453,502000
2021-10-27,42.33000183105469,42.79999923706055,41.08000183105469,41.08000183105469,40.54912567138672,513100
2021-10-28,41.20000076293945,42.560001373291016,41.20000076293945,42.439998626708984,41.891544342041016,343000
2021-10-29,42.20000076293945,42.70000076293945,41.0099983215332,41.02000045776367,40.489898681640625,390100
2021-11-01,40.97999954223633,42.70000076293945,40.290000915527344,42.439998626708984,41.891544342041016,550100
2021-11-02,42.630001068115234,43.22999954223633,41.959999084472656,42.77000045776367,42.217281341552734,340400
2021-11-03,42.599998474121094,43.380001068115234,42.349998474121094,43.18000030517578,42.62198257446289,264900
2021-11-04,43.34000015258789,43.599998474121094,42.79999923706055,42.9900016784668,42.43444061279297,229600
2021-11-05,43.79999923706055,45.130001068115234,43.5,44.38999938964844,43.81634521484375,310600
2021-11-08,45.70000076293945,45.70000076293945,44.119998931884766,44.25,43.67815399169922,287300
2021-11-09,43.61000061035156,44.0,43.099998474121094,43.130001068115234,42.833988189697266,182600
2021-11-10,42.900001525878906,43.439998626708984,42.22999954223633,42.38999938964844,42.09906768798828,319100
2021-11-11,42.61000061035156,43.189998626708984,42.29999923706055,42.599998474121094,42.30762481689453,136400
2021-11-12,42.720001220703125,42.75,42.209999084472656,42.290000915527344,41.999755859375,184100
2021-11-15,42.400001525878906,42.810001373291016,42.20000076293945,42.470001220703125,42.17852020263672,168400
2021-11-16,42.380001068115234,42.380001068115234,41.5,41.65999984741211,41.37407684326172,127600
2021-11-17,41.22999954223633,41.599998474121094,40.529998779296875,41.220001220703125,40.93709945678711,189000
2021-11-18,41.2400016784668,41.310001373291016,40.2599983215332,40.709999084472656,40.43059539794922,176300
2021-11-19,40.0,40.5099983215332,39.86000061035156,40.369998931884766,40.09292984008789,146200
2021-11-22,40.4900016784668,41.5099983215332,40.4900016784668,40.81999969482422,40.53984069824219,229300
2021-11-23,41.0099983215332,41.33000183105469,40.47999954223633,41.11000061035156,40.82785415649414,456800
2021-11-24,41.060001373291016,42.189998626708984,41.0,41.560001373291016,41.27476501464844,155500
2021-11-26,39.75,40.529998779296875,38.720001220703125,40.31999969482422,40.04327392578125,263100
2021-11-29,40.84000015258789,40.97999954223633,39.689998626708984,40.810001373291016,40.529911041259766,305500
2021-11-30,40.349998474121094,40.970001220703125,39.869998931884766,39.9900016784668,39.71554183959961,765800
2021-12-01,40.95000076293945,41.150001525878906,39.45000076293945,39.47999954223633,39.20903778076172,409200
2021-12-02,40.150001525878906,41.25,39.93000030517578,40.709999084472656,40.43059539794922,294400
2021-12-03,40.779998779296875,41.459999084472656,40.290000915527344,41.06999969482422,40.78812789916992,223200
2021-12-06,41.630001068115234,43.08000183105469,41.220001220703125,42.209999084472656,41.92030334472656,223400
2021-12-07,42.630001068115234,43.310001373291016,42.59000015258789,42.810001373291016,42.51618576049805,175400
2021-12-08,42.75,43.29999923706055,42.5,42.529998779296875,42.23810577392578,170200
2021-12-09,42.06999969482422,42.65999984741211,42.0099983215332,42.27000045776367,41.97989273071289,138500
2021-12-10,43.959999084472656,45.189998626708984,43.61000061035156,44.790000915527344,44.48259735107422,459500
2021-12-13,44.79999923706055,45.16999816894531,43.709999084472656,43.7400016784668,43.43980407714844,270100
2021-12-14,43.59000015258789,44.5,42.2599983215332,42.290000915527344,41.999755859375,633900
2021-12-15,42.5099983215332,43.54999923706055,42.02000045776367,43.470001220703125,43.17165756225586,301400
2021-12-16,43.75,43.95000076293945,42.349998474121094,43.0,42.70487976074219,258200
2021-12-17,42.61000061035156,44.20000076293945,42.45000076293945,43.25,42.953163146972656,536300
2021-12-20,42.439998626708984,43.34000015258789,41.95000076293945,43.2400016784668,42.943233489990234,290200
2021-12-21,43.630001068115234,44.86000061035156,43.439998626708984,44.779998779296875,44.47266387939453,214900
2021-12-22,44.7400016784668,45.22999954223633,44.540000915527344,45.0099983215332,44.70108413696289,143500
2021-12-23,45.369998931884766,45.369998931884766,44.58000183105469,44.65999984741211,44.35348892211914,131600
2021-12-27,44.56999969482422,45.29999923706055,44.22999954223633,45.2400016784668,44.929508209228516,134300
2021-12-28,45.20000076293945,45.61000061035156,44.849998474121094,44.90999984741211,44.60177230834961,149100
2021-12-29,45.189998626708984,45.650001525878906,44.79999923706055,45.189998626708984,44.87984848022461,123900
2021-12-30,44.91999816894531,46.369998931884766,44.91999816894531,45.47999954223633,45.1678581237793,261500
2021-12-31,45.45000076293945,46.22999954223633,45.25,45.88999938964844,45.57504653930664,171500
2022-01-03,46.400001525878906,47.400001525878906,45.810001373291016,46.18000030517578,45.86305618286133,233000
2022-01-04,46.650001525878906,47.959999084472656,46.63999938964844,47.630001068115234,47.303104400634766,341600
2022-01-05,48.20000076293945,48.869998931884766,47.400001525878906,47.58000183105469,47.253448486328125,663100
2022-01-06,47.36000061035156,48.119998931884766,47.13999938964844,47.459999084472656,47.13426971435547,454000
2022-01-07,48.099998474121094,48.5099983215332,44.619998931884766,44.689998626708984,44.38328170776367,1094700
2022-01-10,44.599998474121094,44.599998474121094,41.189998626708984,41.52000045776367,41.23503875732422,721100
2022-01-11,41.25,41.52000045776367,40.5,40.81999969482422,40.53984069824219,500800
2022-01-12,41.150001525878906,41.400001525878906,40.220001220703125,40.81999969482422,40.53984069824219,570600
2022-01-13,40.900001525878906,41.79999923706055,40.54999923706055,41.2599983215332,40.97682189941406,592600
2022-01-14,40.7599983215332,43.22999954223633,40.7599983215332,43.220001220703125,42.923370361328125,494200
2022-01-18,43.279998779296875,43.279998779296875,41.97999954223633,42.13999938964844,41.85078430175781,337100
2022-01-19,42.459999084472656,42.58000183105469,40.59000015258789,41.11000061035156,40.82785415649414,339000
2022-01-20,41.04999923706055,41.36000061035156,39.06999969482422,39.119998931884766,38.85150909423828,637600
2022-01-21,38.84000015258789,39.25,37.70000076293945,37.72999954223633,37.47105026245117,393500
2022-01-24,36.95000076293945,39.25,36.189998626708984,39.11000061035156,38.84157943725586,959900
2022-01-25,38.52000045776367,39.72999954223633,37.9900016784668,39.34000015258789,39.06999969482422,416200
2022-01-26,39.41999816894531,40.2400016784668,38.29999923706055,38.83000183105469,38.83000183105469,327000
2022-01-27,39.209999084472656,39.459999084472656,37.689998626708984,38.029998779296875,38.029998779296875,335300
2022-01-28,37.95000076293945,38.81999969482422,37.310001373291016,38.79999923706055,38.79999923706055,306500
2022-01-31,38.900001525878906,40.41999816894531,38.5,40.36000061035156,40.36000061035156,456300
2022-02-01,40.689998626708984,40.90999984741211,39.77000045776367,40.790000915527344,40.790000915527344,307100
2022-02-02,40.66999816894531,40.90999984741211,39.83000183105469,40.7599983215332,40.7599983215332,302100
2022-02-03,40.41999816894531,41.20000076293945,40.08000183105469,41.119998931884766,41.119998931884766,299900
2022-02-04,40.90999984741211,41.27000045776367,40.150001525878906,40.29999923706055,40.29999923706055,352100
2022-02-07,39.97999954223633,41.439998626708984,39.939998626708984,40.9900016784668,40.9900016784668,293800
